"Lana Del Rey","Summertime Sadness","F,Am,G,F,Am,G,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,G,Am,F,Dm,G,Am,F,Dm,G,F,G,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F,F,Am,G,F","4"
"Family of the Year","Hero","C,Am,Em,F,C,G,C,Am,Em,F,C,G,C,Am,Em,F,C,G,C,Am,Em,F,C,G,C,Am,Em,F,C,G,C,Am,Em,F,C,G,C","5"
"Christina Perri","A Thousand Years","G,D,Em,D,C,C,C,Em,Am,C,D,C,Em,Am,C,D,Am,Em,D,G,Em,C,D,C,Em,Am,C,D,C,Em,Am,C,D,Am,Em,D,G,Em,C,D,G,Em,C,D,G,D,Em,D,C,D,Am,Em,D,Am,Em,D,G,Em,C,D,G,Em,C,D,G,D,Em,D,C","3"
"twenty one pilots","House Of Gold","C,C,C,C,C,C,F,Am,G,C,F,C,G,C,F,A7,Dm,Bbm,F,C,F,C,C,F,Am,G,C,F,C,G,C,C,F,Am,G,C,F,C,G,C,F,A7,Dm,Bbm,F,C,F,C,C,F,Am,G,C,F,C,G,C,C,F,Am,G,C,F,C,G,C,F,A7,Dm,Bbm,F,C,F","0"
"Passenger","Let Her Go","G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,G,Em,Am,F,G,Am,F,G,Em,Am,F,G,Am,F,G,Em,Am,F,G,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,G,Em,Am,F,G,Am,F,G,Em,Am,F,G,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,G,Am,F,G,Am,F,G,Em,Am,F,G,F,C,G,Am,F,C,G,F,C,G,Am,F,C,F,C,G,Am,F,C,G","7"
"Fun.","We Are Young","C,Am,F,Dm,G,C,Am,F,Dm,G,F,G,C,Em,Am,F,G,C,Em,Am,F,C,G,C,Am,F,Dm,G,C,Em,Am,F,C,G,C,Em,Am,F,C,G,C,F,C,G,C,F,C,G,C,Em,Am,F,C,G,C,Em,Am,F,C,G,F,G,C,Em,Am,F,G","5"
"Justin Bieber","Boyfriend","Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,Em,G,Am,Dm,Em,G,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C","1"
"The Lumineers","Ho Hey","C,C,C,C,C,C,C,C,C,C,Am,Am,G,C,C,C,C,C,C,C,C,C,Am,Am,G,C,Am,G,C,Am,G,C,C,C,C,C,C,C,C,C,C,C,Am,G,C,Am,G,C,Am,G,C,Am,G,C,C,G,C,C,Gsus,G,C,G,C,Am,G,C,Am,G,C,C,C,C","0"
"The Lumineers","Stubborn Love","C,Em,C,G,C,Em,D,G,C,Em,C,G,C,Em,D,G,C,Em,C,G,C,Em,D,G,C,G,Em,D,C,G,Em,D,C,G,Em,D,G,C,Em,C,G,C,Em,D,G,C,Em,C,G,C,Em,D,G,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Em,C,G,C,Em,D,G,C,Em,C,G,C,Em,D,G,C,G,Em,D,C,G,Em,D,C,G,Em,D,G,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em","5"
"Ed Sheeran","Small Bump","Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,Am,C,G,Am,C,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Am,C,G,Am,C,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,D,C,Em,G,D,C,Em,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#,Em,Cadd9,G,D/F#","3"
"Ed Sheeran","Give Me Love","Ab,Em,C,G,G,Em,C,G,G,Em,C,G,G,Em,C,G,G,Em,C,G,G,Em,C,G,G,Am,C,G,D,Am,C,G,Am,C,G,Am,C,G,Am,C,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,G,Em,C,G,G,Em,C,G,G,Em,C,G,G,Am,C,G,D,Am,C,G,Am,C,G,Am,C,G,Am,C,Em,C,G,G,Am,C,G,Am,C,G,Am,C,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G","6"
"Maroon 5","Payphone","Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,G,G,Em,D,D,C,G,Em,Em,D,D,C,G,Em,Em,D,D,C,G,Em,D,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9,G,Em,Dsus4,Cadd9","0"
"Imagine Dragons","Demons","D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,D,A,Bm,G,D,A,Bm,G,D","1"
"Maroon 5","Payphone","E,A,D,G,B,E,E,A,D,G,B,E,E,A,D,G,B,E,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9,G,Em7,Dsus4,Cadd9","4"
"Emeli Sandé","Read All About It Part Iii","Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm","0"
"Maroon 5","Payphone","C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C","4"
"Imagine Dragons","Demons","C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C","3"
"Imagine Dragons","Its Time","D,A,Bm,Bm,G,D,A,Bm,G,G,D,Bm,Em,G,D,A,Bm,G,D,A,Bm,Bm,G,D,A,Bm,G,G,D,Bm,Em,G,G,D,Bm,Em,G,G,Bm,A,G,Em,G,Bm,A,G,Em,G,G,Bm,A,G,Em,G,G,D,D,D,D","0"
"Ed Sheeran","Give Me Love","G#m7,E,B5,Bmaj7,G#m7,E,B5,G#m7,E,B5,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,C#m,E,B,F#,C#m,E,B,C#m,E,B,C#m,E,B,C#m,E,G#m,F#,E,G#m,F#,E,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,G#m7,E,B5,Bmaj7,C#m,E,B,F#,C#m,E,B,C#m,E,B,C#m,E,B,C#m,E,G#m,F#,E,B,C#m,E,B,C#m,E,B,C#m,E,G#m,F#,E,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#,F#","1"
"The Lumineers","Stubborn Love","F,Am,C,F,Am,G,C,F,Am,C,F,Am,G,C,F,Am,C,F,Am,G,C,F,C,Am,G,F,C,Am,G,F,C,Am,G,C,F,Am,C,F,Am,G,C,F,Am,Am,G,C,F,Am,G,C,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,Am,Am,G,C,F,Am,G,C,F,Am,Am,G,C,F,Am,G,C,F,C,Am,G,F,C,Am,G,F,C,Am,G,C,F,G,Am,F,G,Am,F,G,Am,F,G,Am","0"
"Florida Georgia Line","Cruise","G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G","3"
"Justin Bieber","As Long As You Love Me","Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,G,Am,F,G,G,Am,F,G,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am","3"
"Ed Sheeran","Give Me Love","A,F,C,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Dm,F,C,Em,Dm,F,C,Dm,F,C,Dm,F,C,Dm,F,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Dm,F,C,Em,Dm,F,C,Dm,F,C,Dm,F,C,Dm,F,Am,F,C,C,Dm,F,C,Dm,F,C,Dm,F,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C","1"
"Fun.","Some Nights","C,F,C,F,C,G,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,Am,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,Am,G,F,C,G,F,C,G,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,G,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G,F,C,F,C,F,C,G","0"
"Maroon 5","Daylight","D,G,A,D,G,A,Bm,G,D,G,A,Bm,G,D,G,A,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,G,A,D,G,A,Bm,G,D,G,A,Bm,G,D,G,A,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,A,G,D,A,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D","0"
"Alt-J","Breezeblocks","C,Em,Am,C,Em,Am,C,Em,Am,C,Em,Am,F,C,Em,Am,F,C,Em,Am,C,Em,Am,C,C,Em,Am,C,C,Em,Am,C,Em,Am,C,Em,Am,C,Em,Am,F,C,E,Am,F,C,E,Am,C,Em,Am,C,C,Em,Am,C,C,Em,Am,C,Em,Am,Am,C,C,F,E,Am,C,C,F,E,Am,C,C,F,E,Am,C,C,F,E,Am,C,C,F,E,C,E,Am,C,C,E,Am,C","5"
"Lynyrd Skynyrd","Simple Man","C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7,C,G,Am,Am7","0"
"Imagine Dragons","Radioactive","Am,C,G6,Am,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,Cmaj7,G,D,Am,Cmaj7,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D","2"
"Mumford & Sons","I Will Wait","Am,Em7,C,F,C,G,Am,Em7,C,F,C,G,C,F,C,G2,C,F,C,G2,Am,Em7,C,F,C,G,Am,Em7,C,F,C,G,C,Em,G,C,Em,G,C,F,C,G2,C,F,C,G2,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,F,C,G2,G,C,F,C,G2,G,Am,Em7,C,F,C,G,Am,Em7,C,F,C,G,C,Em7,Am,F,C,G,C,Em7,Am,F,C,G,C,Em7,Am,F,C,G,C,Em,G,C,Em,G,C,Em,G,C,Em,G","1"
"Taylor Swift","We Are Never Ever Getting Back Together","Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,D,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,D,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,Em7,D/F#,Cadd9,G,D,D","0"
"PSY","Gangnam Style","Am,E,F,G,A,Am,E,G,Am,Am,Am,Am,E,G,Am,Am,Am,Am,Am,E,G,F,G,A,F,G,E,E,Am,Am,Am,Am,E,G,Am,Am,Am,E,G,Am,Am,Am,Am,E,G,Am,Am,Am,Am,Am,E,G,F,G,A,F,G,E,E,Am,Am,Am,Am,Am,E,G,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,E,G,Am,Am,Am,Am","2"
"Kodaline","All I Want","C,F,C,Am,F,C,F,C,C,F,C,Am,F,C,F,C,G,Am,F,C,G,Am,F,C,G,C,F,C,C,G,Am,F,C,F,C,C,F,C,Am,F,C,F,C,G,Am,F,C,G,Am,F,C,G,Dm,G,Dm,G,G,Am,F,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,F,C","1"
"Swedish House Mafia","Dont You Worry Child","Bm,G,D,A,Bm,G,Bm,G,A,Bm,G,A,Bm,G,A,Bm,A,G,A,Bm,A,G,D,A,Bm,G,D,A,Bm,G,A,Bm,G,D,A,Bm,G,Bm,G,Bm,G,A,Bm,G,A,Bm,G,A,Bm,A,G,A,Bm,A,G,D,A,Bm,G,D,A,Bm,G,A,Bm,G,D,D,A,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G,D,A,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G","0"
"P!nk","Try","Am,F,C,G,Bm,G,D,A,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am","2"
"P!nk","Just Give Me A Reason","Em,A,D,G,C,G,D,G,C,Em,C,G,G,C,Em,C,G,Em,A,D,G,Em,A,D,G,Em,A,D,G,C,G,Dsus,D,G,D/F#,Em,Bm,D,G,D/F#,Em,Bm,D,G,G,C,Em,C,G,G,C,Em,C,G,Em,A,D,G,Em,A,D,G,Em,A,D,G,C,G,D/F#,C,G,D,G,D/F#,Em,Bm,D,G,D/F#,Em,Bm,D,Em,Em,D/F#,Bm,D,Em,D/F#,C,D,Dsus,G,D/F#,Em,Bm,D,G,D/F#,Em,Bm,D,G,G,D/F#,Em,Bm,D,G,D/F#,Em,Em,C,D,Em,A,D,G,C,G,D,G","0"
"Rihanna","Diamonds","G,Bm,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,G,Bm,A,A,G,Bm,A,A,G,Bm,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,G,Bm,A,A,G,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,Bm,A,A,G,G,Bm,A,A,G","0"
"Taylor Swift","Red","F,Am,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,C,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,C,G,F,Am,G,F,Am,G,F,Am,G,F,C,Am,G,F,C,G,F,Am,G,F,Am,G,F,F,F,C,C,C,G,G,G,G,G,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G","4"
"Adele","Skyfall","Cm,Ab,F,Cm7/D#,Gsus4,G,Cm,Ab,F,Cm,Ab,F,Cm,Ab,F,Cm7/D#,Gsus4,G,Cm,Ab,F,Cm,Ab,F,Cm,Ab,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Ab,F,Cm,Ab,F,Cm,Ab,F,Cm,Ab,F,Cm,Ab,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Ab,F,Cm,F,G,Ab,Bb,Bm,Cm,Bb,Ab,Cm/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,Cm7/D#,Gsus4,G,Cm,Bb,Ab,G,F,G,Cm","0"
"Adele","Skyfall","Am,F,D,Dm,E,Am,F,D,Dm,Am,F,D,Dm,Am,F,D,Dm,E,Am,F,D,Dm,Am,F,D,Dm,Am,F,D,Dm,E,Am,F,D,Bm7b5,Esus,E,Am,F,D,Bm7b5,Esus,E,Am,F,D,Dm,Am,F,D,Dm,Am,F,D,Dm,Am,F,D,Dm,Am,F,D,Dm,E,Am,F,D,Bm7b5,Esus,E,Am,F,D,Bm7b5,Esus,E,Am,Am,D,Am,F,D,Bb7b5,E,Am,F,D,Bm7b5,Esus,E,Am,F,D,Bm7b5,Esus,E,Am,F,D,Bm7b5,Esus,E,Am,F,D","3"
"Taylor Swift","I Knew You Were Trouble","D,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,Bm,Bm,G,A,D,A,Bm,Bm,G,A,D,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,G,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,Bm,G,A,D,A,Bm,Bm,G,A,D,A,G,Bm,G,A,A,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,Bm,G,A,D,A,Bm,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A","4"
"Bruno Mars","Locked Out Of Heaven","C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,F,Gm,F,A,Bb,Gm,F,C,Bb,Gm,F,C,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,F,A,Bb,Gm,F,C,Bb,Gm,F,C,Bb,Gm,F,C,Bb,Gm,F,C,Bb,Gm,F,C,Bb,Gm,F,C,C,Dm,C,Bb,F,Gm,C,Dm,C,Bb,F,Gm,C,Dm","0"
"Taylor Swift","Everything Has Changed","D,Dsus4,D,Dsus4,D,Bm,G,A,D,Bm,G,A,D,Em7,G,Bm,A,D,Em7,G,Bm,A,D,Bm,A,G,D,Bm,A,G,D,Dsus4,D,Dsus4,D,Bm,G,A,D,Bm,G,A,D,Em7,G,Bm,A,D,Em7,G,Bm,A,D,Bm,A,G,D,Bm,A,G,Bm,G,D,A,Bm,G,D,A,D,Em7,G,Bm,A,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G","4"
"Taylor Swift","22","G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,Cadd9,Dsus4,G,Cadd9,Dsus4,G,Cadd9,Dsus4,G,G,Cadd9,Dsus4,Dsus4,G,Dsus4,G,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,G,Dsus4,Cadd9,Dsus4,Cadd9,Dsus4,G,Cadd9,Dsus4,G,Cadd9,Dsus4,G,Cadd9,G,Cadd9,Dsus4,Dsus4,G,Dsus4,G,Cadd9,Dsus4,G,Cadd9,Dsus4,G,Dsus4,Cadd9,G,Cadd9,Dsus4,G,Dsus4,Cadd9,G,G,G,G,G,G,Cadd9,Dsus4,Dsus4,G,Dsus4,G,Cadd9,Dsus4,G,Cadd9,Dsus4,G,Dsus4,Cadd9,G,Cadd9,Dsus4,G,Dsus4,Cadd9","0"
"Taylor Swift","All Too Well","C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,F,G,Am,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,F,G,Am,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F","0"
"Louis Armstrong","La Vie En Rose","D,D,D,D,F#m7,F#m7,G,G,Em7,A7,Em,Em,A7,A7,Em,Em7,G,D,Em7,A7,D,D,F#m7,F#m7,Em,Em,G,G,A7,A7,Em,D,D,Em,Em,F#m7,D,D,F#m7,F#m7,G,A7,Em7,D,F#m7,Em7,A7,D,D,F#m7,F#m7,G,A7,Em,D,D","0"
"One Direction","Little Things","C,Fmaj7,Am,G,Fmaj7,G,C,C,Fmaj7,Am,G,Fmaj7,G,C,C,Fmaj7,Am,G,Fmaj7,G,C,Dm,Am,C,G,Dm,Am,C,G,Fmaj7,C,C,Fmaj7,Am,G,Fmaj7,G,C,C,Fmaj7,Am,G,Fmaj7,G,C,Dm,Am,C,G,Dm,Am,C,G,Fmaj7,Fmaj7,Am,C,G,Fmaj7,Am,C,G,Fmaj7,Am,C,G,Fmaj7,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Fmaj7,Dm,Am,C,G,Dm,Am,C,G,Fmaj7,C","7"
